Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean,category,has_top_club,primary_club,is_transfer_window,title_length,title_words,has_slash,has_rumor,has_number,log_income,is_hit,days_since_start
2026-08-10 14:07:33.081,Статья,Луис Энрике может покинуть Зенит / Защитник в Факеле - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a75966a8e808e0adf1d360a,6196,80288,8690,3772,8,18,31,0,184.25,183.91,0.0,0.1082353527301713,0.7130034522439586,0.0062943834732085,29.73692704970949,2026-08,0,14,8,0.1082353527301713,0.7130034522439586,0.0062943834732085,Трансферы,1,Зенит,1,68,12,1,1,0,5.221706264176197,0,635
2026-08-11 17:09:07.202,Статья,Маухуб ушел из Динамо / Еще один россиянин в Европе - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a7add53dc95d4425fe0f016,11228,134146,16187,5936,17,27,41,0,290.01,289.77,0.0,0.1206670344251785,0.6936430468894792,0.005165657285358,25.82917705735661,2026-08,1,17,8,0.1206670344251785,0.6936430468894792,0.005165657285358,Трансферы,0,Динамо,1,67,13,1,0,0,5.673357630842223,0,636
2026-08-12 11:27:21.612,Статья,Главная проблема Спартака будет решена? Дркушич покидает Зенит - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a7c253a029aa7747a8e7004,23773,80261,28492,8014,43,54,137,0,391.54,389.9,0.0,0.3549918391248551,0.8343745612803594,0.0075716148571909,16.46994489546965,2026-08,2,11,8,0.3549918391248551,0.8343745612803594,0.0075716148571909,Трансферы,1,Спартак,1,78,11,0,0,0,5.972638442857933,0,637
2026-08-13 13:45:38.241,Статья,Главные кандидаты на усиление в атаку Спартака,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a7d9311d73a9764e5365400,30855,382258,45563,25036,63,113,198,0,1223.15,1214.02,0.0,0.1191943661087537,0.677194214603955,0.008458920758386,39.64187327823692,2026-08,3,13,8,0.1191943661087537,0.677194214603955,0.008458920758386,Аналитика,1,Спартак,1,46,7,0,0,0,7.110002004583362,1,638
2026-08-14 15:27:36.394,Статья,Батраков хочет в Турцию / Мостовой может покинуть Зенит - Трансферы и новости РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a7efdbd38aa335ffa48079c,893,8292,1109,249,3,2,8,0,12.16,12.08,0.0,0.13374336710082,0.8052299368800722,0.0123180291153415,13.617021276595745,2026-08,4,15,8,0.13374336710082,0.8052299368800722,0.0123180291153415,Трансферы,1,Зенит,1,81,14,1,1,0,2.5771819258971713,0,639
2026-08-16 03:14:49.590,Статья,Тикнизян сменил команду в Европе / Зенит покинули два защитника - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a80f6fdf4a51b1a321e5e3f,31334,283022,40395,16589,30,77,139,0,810.4699999999999,808.16,0.0,0.1427274204832133,0.7756900606510707,0.0053935022659092,25.86551349971277,2026-08,6,3,8,0.1427274204832133,0.7756900606510707,0.0053935022659092,Трансферы,1,Зенит,1,79,13,1,0,0,6.698847417694581,1,641
2026-08-17 13:27:16.757,Статья,Динамо хочет подписать игрока сборной Чили / Чесноков переходит в Крылья Советов - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a82d9b05eaac11ce96539fb,6412,82802,8382,3892,3,12,39,0,190.17,189.55,0.0,0.1012294389024419,0.7649725602481507,0.0065502183406113,29.658452900810985,2026-08,0,13,8,0.1012294389024419,0.7649725602481507,0.0065502183406113,Трансферы,0,Динамо,1,96,15,1,1,0,5.253163084540927,0,642
2026-08-18 12:19:49.253,Статья,Бабкин вернется в Локомотив / Рубин нашел замену Даку - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a841a05bc2e5d247c02c82a,19765,208979,25053,14022,12,44,69,0,685.0600000000001,682.95,0.0,0.1198828590432531,0.7889274737556381,0.0040981533012901,34.66025803187453,2026-08,1,12,8,0.1198828590432531,0.7889274737556381,0.0040981533012901,Трансферы,0,Локомотив,1,69,12,1,0,0,6.530965087458023,1,643
2026-08-19 13:42:56.819,Статья,Варианты нападающих для Локомотива - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a857c8b1f511f6ea8755bc6,17931,177190,21379,11399,32,48,56,0,556.9200000000001,554.23,0.0,0.1206557932163214,0.8387202394873474,0.0049077017455802,31.05905972896102,2026-08,2,13,8,0.1206557932163214,0.8387202394873474,0.0049077017455802,Трансферы,0,Локомотив,1,50,7,0,0,0,6.324215582927341,1,644
2026-08-20 14:20:34.579,Статья,Краснодар хочет купить бразильца из Фламенго / Балтика продает защитника в Болонью - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a86dc6f05fcb91b2d959118,9460,103271,13451,6343,9,29,51,0,309.90000000000003,309.18,0.0,0.1302495376243088,0.7032934354323098,0.0063424947145877,32.75898520084567,2026-08,3,14,8,0.1302495376243088,0.7032934354323098,0.0063424947145877,Трансферы,0,Краснодар,1,98,15,1,1,0,5.739471317064708,0,645
2026-08-21 13:11:53.948,Статья,Онугха вернулся в Россию / Новый нападающий в Крыльях - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a881a0ba22f2c2b92c764d2,3000,46485,3913,2059,5,5,8,0,100.57,99.83,0.0,0.0841776917285145,0.7666751852798365,0.0043333333333333,33.523333333333326,2026-08,4,13,8,0.0841776917285145,0.7666751852798365,0.0043333333333333,Трансферы,0,Нет клуба,1,69,12,1,0,0,4.6207482159514095,0,646
2026-08-23 13:42:39.858,Статья,Динамо предлагает 7 млн евро за бризльского вингера / Локомотиву интересен игрок Балтики - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a8a8e4e393b894246fb228f,3002,49847,4403,1680,8,17,21,0,82.06,81.86,0.0,0.0883302906895099,0.6818078582784465,0.0096602265156562,27.335109926715525,2026-08,6,13,8,0.0883302906895099,0.6818078582784465,0.0096602265156562,Трансферы,0,Локомотив,1,104,16,1,1,1,4.419563238202607,0,648
2026-08-24 12:17:37.309,Статья,Спартак присматривается к Ромуло / ЦСКА интересен нападающий Аль-Джазиры - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a8bf6de23e63943c293af18,17198,145605,26562,11532,17,33,61,0,563.4300000000001,560.96,0.0,0.1824250540846811,0.6474663052480988,0.0045354110943132,32.76136760088383,2026-08,0,12,8,0.1824250540846811,0.6474663052480988,0.0045354110943132,Трансферы,1,ЦСКА,1,88,12,1,1,0,6.335816372357684,1,649
2026-08-25 11:21:54.868,Статья,"Краснодар берет еще одного бразильского защитника, которому 30 лет / Олейников переходит в Рубин - Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a8d45f423e63943c2cd736c,6738,78843,9089,5045,5,19,24,0,246.49,244.18,0.0,0.1152797331405451,0.7413356804929035,0.0043039477589789,36.58207183140398,2026-08,1,11,8,0.1152797331405451,0.7413356804929035,0.0043039477589789,Трансферы,0,Краснодар,1,112,17,1,0,1,5.5113701771520756,0,650
2026-08-26 10:01:47.326,Статья,Главные выводы после 5 туров РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a8d512cffe35a5acc443169,14936,242917,21259,14125,22,55,105,0,690.09,688.47,0.0,0.0875154888295179,0.7025730278940684,0.0085029459025174,46.20313336904124,2026-08,2,10,8,0.0875154888295179,0.7025730278940684,0.0085029459025174,Обзоры матчей,0,Нет клуба,1,32,6,0,0,1,6.538270061306654,1,651
2026-08-27 11:30:25.483,Статья,Динамо покупает двух игроков в атаку / Факел подписал бразильца Клэйтона - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a8fe8c93487551d70257e17,10206,81973,12859,6346,28,25,69,0,310.02000000000004,309.3,0.0,0.1568687250680102,0.793685356559608,0.0095042132079169,30.37624926513816,2026-08,3,11,8,0.1568687250680102,0.793685356559608,0.0095042132079169,Трансферы,0,Динамо,1,88,14,1,0,0,5.739857218793191,0,652
2026-08-28 13:45:49.936,Статья,Кокшаров переходит в Факел / в Родину приехал французский защитник - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a915382b550ae50d76f0fc7,9821,108817,11431,6505,7,18,44,0,317.8,315.23,0.0,0.1050479244970914,0.8591549295774648,0.0051929538743508,32.3592302209551,2026-08,4,13,8,0.1050479244970914,0.8591549295774648,0.0051929538743508,Трансферы,0,Факел,1,82,13,1,0,0,5.76456394691606,0,653
2026-08-29 22:16:34.163,Статья,Защитник покидает Краснодар \ ЦСКА покупает Аззи из Динамо Махачкала - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a93248e74fe4757e9294cf1,40441,359720,58292,24080,22,79,115,0,1176.47,1173.56,0.0,0.1620482597575892,0.6937658683867426,0.003387651146114,29.09102148809377,2026-08,5,22,8,0.1620482597575892,0.6937658683867426,0.003387651146114,Трансферы,1,ЦСКА,1,84,13,0,0,0,7.071123347859004,1,655
2026-08-31 13:13:48.390,Статья,ЦСКА покупает вингера / Луис Энрике покинет Зенит - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a953da274fe4757e916810c,12084,113879,16498,8378,11,27,53,0,409.3,406.28,0.0,0.1448730670272833,0.7324524184749667,0.0052962595167163,33.87123469049983,2026-08,0,13,8,0.1448730670272833,0.7324524184749667,0.0052962595167163,Трансферы,1,ЦСКА,1,65,11,1,0,0,6.016888599448141,0,656
2026-09-01 11:32:33.630,Статья,Мостовой определилися с клубом / Акрон покупает игрока сборной Армении - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a968717506b0a2bee6b0948,33322,266000,47904,18982,62,83,127,0,927.37,919.36,0.0,0.1800902255639097,0.6955995323981295,0.0056719284556749,27.83056239121301,2026-09,1,11,9,0.1800902255639097,0.6955995323981295,0.0056719284556749,Трансферы,0,Акрон,0,86,13,1,0,0,6.833430360220278,1,657
2026-09-02 12:21:34.058,Статья,Динамо снова выходит на трансферный рынок / Игрок Зенита выступит в Лиге Чемпионов - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a97d680a473f256e79dfcd8,5654,54873,7712,3321,9,15,26,0,162.23999999999998,160.82,0.0,0.1405427077068868,0.7331431535269709,0.0061903077467279,28.694729395118497,2026-09,2,12,9,0.1405427077068868,0.7331431535269709,0.0061903077467279,Трансферы,1,Зенит,0,98,16,1,0,0,5.095221510537605,0,658
2026-09-03 13:34:56.783,Статья,Карраскаль может вернутся в Россию / Зенит хочет купить Головина - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a992c511a234943695d5a0c,1352,19441,1722,552,4,4,9,0,26.95,25.32,0.0,0.0885756905508975,0.7851335656213705,0.0096153846153846,19.933431952662723,2026-09,3,13,9,0.0885756905508975,0.7851335656213705,0.0096153846153846,Трансферы,1,Зенит,0,80,13,1,1,0,3.3304171996011083,0,659
2026-09-04 11:30:33.969,Статья,Краснодар нашел замену Диего Косте / Динамо хочет подписать опорника - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a9a75efda78be50490beb2b,5882,51563,7936,4657,3,17,27,0,227.53,226.48,0.0,0.1539088105812307,0.741179435483871,0.0051003060183611,38.68242094525672,2026-09,4,11,9,0.1539088105812307,0.741179435483871,0.0051003060183611,Трансферы,0,Краснодар,0,84,13,1,1,0,5.431667492744793,0,660
2026-09-05 14:10:14.121,Статья,Дебют Батракова в старте / Сафонов против Головина - Наши топ игроки в Европе,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a9bf156af28500237676b7e,9656,136945,12674,4496,6,25,17,0,219.67,219.67,0.0,0.0925481032531308,0.7618747041186681,0.0023819386909693,22.749585749792875,2026-09,5,14,9,0.0925481032531308,0.7618747041186681,0.0023819386909693,Другое,0,Нет клуба,0,77,14,1,0,0,5.39666837289499,0,661
2026-09-06 15:18:10.182,Статья,Спартак предложил 10 млн евро за игрока сборной Мексики / Олейников определился с клубом - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a9d2089b6339503da2540d3,10312,75503,15117,6196,77,40,77,0,302.69,301.73,0.0,0.2002172099121889,0.682145928424952,0.014934057408844,29.353180760279287,2026-09,6,15,9,0.2002172099121889,0.682145928424952,0.014934057408844,Трансферы,1,Спартак,0,104,17,1,0,1,5.71600744427877,0,662
2026-09-07 11:32:58.054,Статья,Голенков переходит в Балтику / Спартак упустил вратаря Сочи - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a9e6aeb065af70a33deb0a3,22952,136967,27652,14898,17,49,94,0,727.84,725.34,0.0,0.201888046025685,0.8300303775495443,0.0048361798536075,31.71139769954688,2026-09,0,11,9,0.201888046025685,0.8300303775495443,0.0048361798536075,Трансферы,1,Спартак,0,75,12,1,0,0,6.591454229181678,1,663
2026-09-08 12:39:12.735,Статья,Иван Олейников переходит в ЦСКА / Бекао возвращается в РПЛ - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a9fce69f7d12b1a2a17e47b,17030,99158,20366,11716,29,37,88,0,572.39,570.06,0.0,0.2053893785675386,0.8361975842089757,0.0068702290076335,33.61068702290076,2026-09,1,12,9,0.2053893785675386,0.8361975842089757,0.0068702290076335,Трансферы,1,ЦСКА,0,74,13,1,0,0,6.351566113464616,1,664
2026-09-09 12:28:34.021,Статья,Рубин нашел замену Даку / Оренбург покупает французского нападающего - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa11fe4c363c374e6802ba5,6376,65074,8487,3645,2,13,35,0,178.07999999999998,177.54,0.0,0.1304207517595353,0.7512666431012136,0.0058030112923462,27.929736511919696,2026-09,2,12,9,0.1304207517595353,0.7512666431012136,0.0058030112923462,Трансферы,0,Рубин,0,84,12,1,0,0,5.187832633372765,0,665
2026-09-10 12:38:15.975,Статья,"Спартак и Головин, будет ли трансфер?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa2735ba710e26cc855d729,14108,112097,17698,11056,36,56,77,0,540.15,538.1,0.0,0.1578811208150084,0.7971522205898972,0.0080096399206124,38.28678763821944,2026-09,3,12,9,0.1578811208150084,0.7971522205898972,0.0080096399206124,Трансферы,1,Спартак,0,37,6,0,0,0,6.293696504741155,1,666
2026-09-11 12:04:10.998,Статья,Итог трансферной компании - Спартак не успел подписать Самородова,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa3b33d52be1f6636b809c5,1186,6565,1608,436,4,1,19,0,21.31,21.26,0.0,0.2449352627570449,0.7375621890547264,0.0193929173693086,17.967959527824622,2026-09,4,12,9,0.2449352627570449,0.7375621890547264,0.0193929173693086,Трансферы,1,Спартак,0,65,9,0,0,0,3.105035008444441,0,667
2026-09-12 09:10:50.457,Статья,УЕФА впервые с 2022 года зарезервировал квоты для участие в еврокубках,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa3c4221d611576aae74bf3,987,33355,1835,548,2,3,14,0,26.77,26.73,0.0,0.0550142407435167,0.5378746594005449,0.0162107396149949,27.1225937183384,2026-09,5,9,9,0.0550142407435167,0.5378746594005449,0.0162107396149949,Другое,0,Нет клуба,0,70,11,0,0,1,3.323956301318708,0,668
2026-09-13 13:20:00.007,Статья,Хлусевич перешел в Ростов / Бабаев поехал в аренду в Рубин - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa672d89e713b44ffe1671c,3132,55300,4241,1567,0,9,8,0,76.57,76.38,0.0,0.0766907775768535,0.7385050695590663,0.0025542784163473,24.44763729246488,2026-09,6,13,9,0.0766907775768535,0.7385050695590663,0.0025542784163473,Трансферы,0,Ростов,0,74,14,1,0,0,4.3511807545027805,0,669
2026-09-14 11:12:30.350,Статья,Новый вингер в Динамо / Родина подписала игрока сборной Колумбии - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa7a47cafd5287dd418a2a8,6235,59449,9223,4045,4,17,32,0,197.61,196.81,0.0,0.1551413816885061,0.6760273229968556,0.0057738572574178,31.693664795509225,2026-09,0,11,9,0.1551413816885061,0.6760273229968556,0.0057738572574178,Трансферы,0,Динамо,0,80,13,1,0,0,5.2913431028107,0,670
2026-09-15 10:12:00.401,Статья,Интересный факты восьмого тура РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6aa7e030de525e75790bc6d8,2136,48779,3649,897,1,4,8,0,43.81,43.78,0.0,0.074806781606839,0.5853658536585366,0.0042134831460674,20.510299625468168,2026-09,1,10,9,0.074806781606839,0.5853658536585366,0.0042134831460674,Другое,0,Нет клуба,0,34,5,0,0,0,3.802431328798052,0,671
